Timestamp,Acceleration RMS (g)
2024-06-02 08:00:00,0.0243
2024-06-02 09:00:00,0.02503
2024-06-02 10:00:00,0.02529
2024-06-02 11:00:00,0.02634
2024-06-02 12:00:00,0.02569
2024-06-02 13:00:00,0.02342
2024-06-02 14:00:00,0.026
2024-06-02 15:00:00,0.02636
2024-06-02 16:00:00,0.02629
2024-06-02 17:00:00,0.02708
2024-06-02 18:00:00,0.02671
2024-06-02 19:00:00,0.02616
2024-06-02 20:00:00,0.02537
2024-06-02 21:00:00,0.02299
2024-06-02 22:00:00,0.02613
2024-06-02 23:00:00,0.02581
2024-06-03 00:00:00,0.02591
2024-06-03 01:00:00,0.0236
2024-06-03 02:00:00,0.0239
2024-06-03 03:00:00,0.0271
2024-06-03 04:00:00,0.02547
2024-06-03 05:00:00,0.02656
2024-06-03 06:00:00,0.02559
2024-06-03 07:00:00,0.0256
2024-06-03 08:00:00,0.02697
2024-06-03 09:00:00,0.02479
2024-06-03 10:00:00,0.02572
2024-06-03 11:00:00,0.02489
2024-06-03 12:00:00,0.02494
2024-06-03 13:00:00,0.02513
2024-06-03 14:00:00,0.02593
2024-06-03 15:00:00,0.02489
2024-06-03 16:00:00,0.0275
2024-06-03 17:00:00,0.02428
2024-06-03 18:00:00,0.02535
2024-06-03 19:00:00,0.02498
2024-06-03 20:00:00,0.02781
2024-06-03 21:00:00,0.02594
2024-06-03 22:00:00,0.0272
2024-06-03 23:00:00,0.02344
2024-06-04 00:00:00,0.02607
2024-06-04 01:00:00,0.02701
2024-06-04 02:00:00,0.02581
2024-06-04 03:00:00,0.02729
2024-06-04 04:00:00,0.02492
2024-06-04 05:00:00,0.02782
2024-06-04 06:00:00,0.02916
2024-06-04 07:00:00,0.02517
2024-06-04 08:00:00,0.02506
2024-06-04 09:00:00,0.02791
2024-06-04 10:00:00,0.02811
2024-06-04 11:00:00,0.02496
2024-06-04 12:00:00,0.02512
2024-06-04 13:00:00,0.02534
2024-06-04 14:00:00,0.02375
2024-06-04 15:00:00,0.0244
2024-06-04 16:00:00,0.02428
2024-06-04 17:00:00,0.02464
2024-06-04 18:00:00,0.02574
2024-06-04 19:00:00,0.02615
2024-06-04 20:00:00,0.02814
2024-06-04 21:00:00,0.02432
2024-06-04 22:00:00,0.0273
2024-06-04 23:00:00,0.02551
2024-06-05 00:00:00,0.02576
2024-06-05 01:00:00,0.02686
2024-06-05 02:00:00,0.02417
2024-06-05 03:00:00,0.02643
2024-06-05 04:00:00,0.02611
2024-06-05 05:00:00,0.02661
2024-06-05 06:00:00,0.02631
2024-06-05 07:00:00,0.02957
2024-06-05 08:00:00,0.02494
2024-06-05 09:00:00,0.0251
2024-06-05 10:00:00,0.02497
2024-06-05 11:00:00,0.02508
2024-06-05 12:00:00,0.02496
2024-06-05 13:00:00,0.02771
2024-06-05 14:00:00,0.02807
2024-06-05 15:00:00,0.02509
2024-06-05 16:00:00,0.0247
2024-06-05 17:00:00,0.02666
2024-06-05 18:00:00,0.02513
2024-06-05 19:00:00,0.02692
2024-06-05 20:00:00,0.02628
2024-06-05 21:00:00,0.02371
2024-06-05 22:00:00,0.02831
2024-06-05 23:00:00,0.02869
2024-06-06 00:00:00,0.02508
2024-06-06 01:00:00,0.02543
2024-06-06 02:00:00,0.02645
2024-06-06 03:00:00,0.02653
2024-06-06 04:00:00,0.02702
2024-06-06 05:00:00,0.02905
2024-06-06 06:00:00,0.02578
2024-06-06 07:00:00,0.02486
2024-06-06 08:00:00,0.02399
2024-06-06 09:00:00,0.02497
2024-06-06 10:00:00,0.02602
2024-06-06 11:00:00,0.02877
2024-06-06 12:00:00,0.02531
2024-06-06 13:00:00,0.02643
2024-06-06 14:00:00,0.02608
2024-06-06 15:00:00,0.02789
2024-06-06 16:00:00,0.02991
2024-06-06 17:00:00,0.02533
2024-06-06 18:00:00,0.0254
2024-06-06 19:00:00,0.0277
2024-06-06 20:00:00,0.02717
2024-06-06 21:00:00,0.02892
2024-06-06 22:00:00,0.02703
2024-06-06 23:00:00,0.02563
2024-06-07 00:00:00,0.02706
2024-06-07 01:00:00,0.02784
2024-06-07 02:00:00,0.02742
2024-06-07 03:00:00,0.02695
2024-06-07 04:00:00,0.0278
2024-06-07 05:00:00,0.02796
2024-06-07 06:00:00,0.02829
2024-06-07 07:00:00,0.02719
2024-06-07 08:00:00,0.02598
2024-06-07 09:00:00,0.02645
2024-06-07 10:00:00,0.02805
2024-06-07 11:00:00,0.02502
2024-06-07 12:00:00,0.02681
2024-06-07 13:00:00,0.02567
2024-06-07 14:00:00,0.02631
2024-06-07 15:00:00,0.02819
2024-06-07 16:00:00,0.02657
2024-06-07 17:00:00,0.02636
2024-06-07 18:00:00,0.02426
2024-06-07 19:00:00,0.02742
2024-06-07 20:00:00,0.02728
2024-06-07 21:00:00,0.02956
2024-06-07 22:00:00,0.02586
2024-06-07 23:00:00,0.02666
2024-06-08 00:00:00,0.02671
2024-06-08 01:00:00,0.02871
2024-06-08 02:00:00,0.02621
2024-06-08 03:00:00,0.02678
2024-06-08 04:00:00,0.02728
2024-06-08 05:00:00,0.02665
2024-06-08 06:00:00,0.02571
2024-06-08 07:00:00,0.02668
2024-06-08 08:00:00,0.028
2024-06-08 09:00:00,0.02486
2024-06-08 10:00:00,0.02661
2024-06-08 11:00:00,0.02536
2024-06-08 12:00:00,0.02821
2024-06-08 13:00:00,0.02414
2024-06-08 14:00:00,0.0256
2024-06-08 15:00:00,0.02701
2024-06-08 16:00:00,0.0288
2024-06-08 17:00:00,0.02636
2024-06-08 18:00:00,0.02563
2024-06-08 19:00:00,0.02929
2024-06-08 20:00:00,0.0243
2024-06-08 21:00:00,0.02319
2024-06-08 22:00:00,0.02715
2024-06-08 23:00:00,0.02574
2024-06-09 00:00:00,0.02497
2024-06-09 01:00:00,0.02757
2024-06-09 02:00:00,0.02688
2024-06-09 03:00:00,0.02568
2024-06-09 04:00:00,0.02461
2024-06-09 05:00:00,0.02785
2024-06-09 06:00:00,0.02752
2024-06-09 07:00:00,0.0264
2024-06-09 08:00:00,0.02933
2024-06-09 09:00:00,0.02496
2024-06-09 10:00:00,0.02429
2024-06-09 11:00:00,0.02554
2024-06-09 12:00:00,0.02652
2024-06-09 13:00:00,0.02696
2024-06-09 14:00:00,0.02624
2024-06-09 15:00:00,0.02714
2024-06-09 16:00:00,0.02474
2024-06-09 17:00:00,0.02879
2024-06-09 18:00:00,0.02651
2024-06-09 19:00:00,0.02831
2024-06-09 20:00:00,0.02716
2024-06-09 21:00:00,0.02734
2024-06-09 22:00:00,0.02751
2024-06-09 23:00:00,0.02734
2024-06-10 00:00:00,0.02764
2024-06-10 01:00:00,0.02867
2024-06-10 02:00:00,0.02698
2024-06-10 03:00:00,0.02776
2024-06-10 04:00:00,0.02656
2024-06-10 05:00:00,0.02887
2024-06-10 06:00:00,0.0257
2024-06-10 07:00:00,0.02942
2024-06-10 08:00:00,0.02667
2024-06-10 09:00:00,0.02459
2024-06-10 10:00:00,0.02693
2024-06-10 11:00:00,0.02573
2024-06-10 12:00:00,0.02802
2024-06-10 13:00:00,0.02578
2024-06-10 14:00:00,0.0261
2024-06-10 15:00:00,0.02394
2024-06-10 16:00:00,0.0261
2024-06-10 17:00:00,0.02315
2024-06-10 18:00:00,0.02442
2024-06-10 19:00:00,0.02794
2024-06-10 20:00:00,0.02799
2024-06-10 21:00:00,0.02746
2024-06-10 22:00:00,0.02537
2024-06-10 23:00:00,0.02676
2024-06-11 00:00:00,0.02683
2024-06-11 01:00:00,0.02511
2024-06-11 02:00:00,0.02911
2024-06-11 03:00:00,0.02817
2024-06-11 04:00:00,0.02653
2024-06-11 05:00:00,0.02691
2024-06-11 06:00:00,0.02719
2024-06-11 07:00:00,0.02382
2024-06-11 08:00:00,0.02652
2024-06-11 09:00:00,0.02588
2024-06-11 10:00:00,0.02541
2024-06-11 11:00:00,0.02649
2024-06-11 12:00:00,0.02962
2024-06-11 13:00:00,0.02789
2024-06-11 14:00:00,0.02608
2024-06-11 15:00:00,0.0278
2024-06-11 16:00:00,0.02905
2024-06-11 17:00:00,0.02834
2024-06-11 18:00:00,0.02705
2024-06-11 19:00:00,0.026
2024-06-11 20:00:00,0.02802
2024-06-11 21:00:00,0.02757
2024-06-11 22:00:00,0.02833
2024-06-11 23:00:00,0.02795
2024-06-12 00:00:00,0.02858
2024-06-12 01:00:00,0.02621
2024-06-12 02:00:00,0.02899
2024-06-12 03:00:00,0.02732
2024-06-12 04:00:00,0.03015
2024-06-12 05:00:00,0.02601
2024-06-12 06:00:00,0.02965
2024-06-12 07:00:00,0.02735
2024-06-12 08:00:00,0.02608
2024-06-12 09:00:00,0.02634
2024-06-12 10:00:00,0.02659
2024-06-12 11:00:00,0.02772
2024-06-12 12:00:00,0.02787
2024-06-12 13:00:00,0.02623
2024-06-12 14:00:00,0.02707
2024-06-12 15:00:00,0.03032
2024-06-12 16:00:00,0.02971
2024-06-12 17:00:00,0.02778
2024-06-12 18:00:00,0.02719
2024-06-12 19:00:00,0.02732
2024-06-12 20:00:00,0.02806
2024-06-12 21:00:00,0.02562
2024-06-12 22:00:00,0.02677
2024-06-12 23:00:00,0.02466
2024-06-13 00:00:00,0.02777
2024-06-13 01:00:00,0.02815
2024-06-13 02:00:00,0.02646
2024-06-13 03:00:00,0.02955
2024-06-13 04:00:00,0.02536
2024-06-13 05:00:00,0.02501
2024-06-13 06:00:00,0.02755
2024-06-13 07:00:00,0.02879
2024-06-13 08:00:00,0.02975
2024-06-13 09:00:00,0.02655
2024-06-13 10:00:00,0.02886
2024-06-13 11:00:00,0.02719
2024-06-13 12:00:00,0.027
2024-06-13 13:00:00,0.02859
2024-06-13 14:00:00,0.02825
2024-06-13 15:00:00,0.02491
2024-06-13 16:00:00,0.0295
2024-06-13 17:00:00,0.02936
2024-06-13 18:00:00,0.02636
2024-06-13 19:00:00,0.0279
2024-06-13 20:00:00,0.02805
2024-06-13 21:00:00,0.02771
2024-06-13 22:00:00,0.0265
2024-06-13 23:00:00,0.02632
2024-06-14 00:00:00,0.0273
2024-06-14 01:00:00,0.0291
2024-06-14 02:00:00,0.02817
2024-06-14 03:00:00,0.0268
2024-06-14 04:00:00,0.02852
2024-06-14 05:00:00,0.0231
2024-06-14 06:00:00,0.0291
2024-06-14 07:00:00,0.02478
2024-06-14 08:00:00,0.02685
2024-06-14 09:00:00,0.02572
2024-06-14 10:00:00,0.02547
2024-06-14 11:00:00,0.02916
2024-06-14 12:00:00,0.02672
2024-06-14 13:00:00,0.02795
2024-06-14 14:00:00,0.02737
2024-06-14 15:00:00,0.02816
2024-06-14 16:00:00,0.02756
2024-06-14 17:00:00,0.02553
2024-06-14 18:00:00,0.02896
2024-06-14 19:00:00,0.02673
2024-06-14 20:00:00,0.02514
2024-06-14 21:00:00,0.02684
2024-06-14 22:00:00,0.02974
2024-06-14 23:00:00,0.02877
2024-06-15 00:00:00,0.02698
2024-06-15 01:00:00,0.02699
2024-06-15 02:00:00,0.02704
2024-06-15 03:00:00,0.03064
2024-06-15 04:00:00,0.02811
2024-06-15 05:00:00,0.02819
2024-06-15 06:00:00,0.02909
2024-06-15 07:00:00,0.02791
2024-06-15 08:00:00,0.02717
2024-06-15 09:00:00,0.02727
2024-06-15 10:00:00,0.02747
2024-06-15 11:00:00,0.02753
2024-06-15 12:00:00,0.02868
2024-06-15 13:00:00,0.02767
2024-06-15 14:00:00,0.0287
2024-06-15 15:00:00,0.02749
2024-06-15 16:00:00,0.02773
2024-06-15 17:00:00,0.02463
2024-06-15 18:00:00,0.029
2024-06-15 19:00:00,0.02816
2024-06-15 20:00:00,0.02914
2024-06-15 21:00:00,0.02331
2024-06-15 22:00:00,0.03079
2024-06-15 23:00:00,0.02746
2024-06-16 00:00:00,0.02933
2024-06-16 01:00:00,0.02612
2024-06-16 02:00:00,0.02861
2024-06-16 03:00:00,0.02611
2024-06-16 04:00:00,0.02676
2024-06-16 05:00:00,0.03058
2024-06-16 06:00:00,0.02743
2024-06-16 07:00:00,0.02805
2024-06-16 08:00:00,0.02903
2024-06-16 09:00:00,0.02848
2024-06-16 10:00:00,0.02797
2024-06-16 11:00:00,0.0283
2024-06-16 12:00:00,0.03136
2024-06-16 13:00:00,0.02768
2024-06-16 14:00:00,0.02807
2024-06-16 15:00:00,0.02935
2024-06-16 16:00:00,0.02944
2024-06-16 17:00:00,0.02957
2024-06-16 18:00:00,0.02876
2024-06-16 19:00:00,0.02609
2024-06-16 20:00:00,0.03026
2024-06-16 21:00:00,0.0261
2024-06-16 22:00:00,0.02828
2024-06-16 23:00:00,0.0267
2024-06-17 00:00:00,0.02774
2024-06-17 01:00:00,0.02834
2024-06-17 02:00:00,0.02833
2024-06-17 03:00:00,0.02849
2024-06-17 04:00:00,0.03029
2024-06-17 05:00:00,0.02855
2024-06-17 06:00:00,0.02751
2024-06-17 07:00:00,0.02933
2024-06-17 08:00:00,0.02968
2024-06-17 09:00:00,0.02606
2024-06-17 10:00:00,0.0288
2024-06-17 11:00:00,0.02897
2024-06-17 12:00:00,0.02748
2024-06-17 13:00:00,0.02999
2024-06-17 14:00:00,0.02771
2024-06-17 15:00:00,0.02813
2024-06-17 16:00:00,0.02769
2024-06-17 17:00:00,0.02798
2024-06-17 18:00:00,0.02632
2024-06-17 19:00:00,0.02581
2024-06-17 20:00:00,0.03037
2024-06-17 21:00:00,0.02671
2024-06-17 22:00:00,0.0265
2024-06-17 23:00:00,0.02477
2024-06-18 00:00:00,0.02705
2024-06-18 01:00:00,0.02603
2024-06-18 02:00:00,0.03048
2024-06-18 03:00:00,0.02954
2024-06-18 04:00:00,0.027
2024-06-18 05:00:00,0.03142
2024-06-18 06:00:00,0.02952
2024-06-18 07:00:00,0.02757
2024-06-18 08:00:00,0.02431
2024-06-18 09:00:00,0.0315
2024-06-18 10:00:00,0.02599
2024-06-18 11:00:00,0.02561
2024-06-18 12:00:00,0.02962
2024-06-18 13:00:00,0.03176
2024-06-18 14:00:00,0.03018
2024-06-18 15:00:00,0.02896
2024-06-18 16:00:00,0.02901
2024-06-18 17:00:00,0.0294
2024-06-18 18:00:00,0.02927
2024-06-18 19:00:00,0.02856
2024-06-18 20:00:00,0.0283
2024-06-18 21:00:00,0.02806
2024-06-18 22:00:00,0.02703
2024-06-18 23:00:00,0.02774
2024-06-19 00:00:00,0.02563
2024-06-19 01:00:00,0.02803
2024-06-19 02:00:00,0.0267
2024-06-19 03:00:00,0.02654
2024-06-19 04:00:00,0.02847
2024-06-19 05:00:00,0.0303
2024-06-19 06:00:00,0.02959
2024-06-19 07:00:00,0.02587
2024-06-19 08:00:00,0.02674
2024-06-19 09:00:00,0.02965
2024-06-19 10:00:00,0.02677
2024-06-19 11:00:00,0.02791
2024-06-19 12:00:00,0.02908
2024-06-19 13:00:00,0.02681
2024-06-19 14:00:00,0.02843
2024-06-19 15:00:00,0.02628
2024-06-19 16:00:00,0.02738
2024-06-19 17:00:00,0.02877
2024-06-19 18:00:00,0.02591
2024-06-19 19:00:00,0.02897
2024-06-19 20:00:00,0.02828
2024-06-19 21:00:00,0.02915
2024-06-19 22:00:00,0.02866
2024-06-19 23:00:00,0.03038
2024-06-20 00:00:00,0.02853
2024-06-20 01:00:00,0.0277
2024-06-20 02:00:00,0.02854
2024-06-20 03:00:00,0.02917
2024-06-20 04:00:00,0.02844
2024-06-20 05:00:00,0.02843
2024-06-20 06:00:00,0.02733
2024-06-20 07:00:00,0.02739
2024-06-20 08:00:00,0.02629
2024-06-20 09:00:00,0.03103
2024-06-20 10:00:00,0.02654
2024-06-20 11:00:00,0.02738
2024-06-20 12:00:00,0.02734
2024-06-20 13:00:00,0.02977
2024-06-20 14:00:00,0.02799
2024-06-20 15:00:00,0.03031
2024-06-20 16:00:00,0.02744
2024-06-20 17:00:00,0.02888
2024-06-20 18:00:00,0.02721
2024-06-20 19:00:00,0.03169
2024-06-20 20:00:00,0.0267
2024-06-20 21:00:00,0.02895
2024-06-20 22:00:00,0.02944
2024-06-20 23:00:00,0.02912
2024-06-21 00:00:00,0.02823
2024-06-21 01:00:00,0.02832
2024-06-21 02:00:00,0.02859
2024-06-21 03:00:00,0.02831
2024-06-21 04:00:00,0.02998
2024-06-21 05:00:00,0.03186
2024-06-21 06:00:00,0.02771
2024-06-21 07:00:00,0.0265
2024-06-21 08:00:00,0.02843
2024-06-21 09:00:00,0.03244
2024-06-21 10:00:00,0.02737
2024-06-21 11:00:00,0.03104
2024-06-21 12:00:00,0.03111
2024-06-21 13:00:00,0.02777
2024-06-21 14:00:00,0.02946
2024-06-21 15:00:00,0.03105
2024-06-21 16:00:00,0.02805
2024-06-21 17:00:00,0.02832
2024-06-21 18:00:00,0.02776
2024-06-21 19:00:00,0.02712
2024-06-21 20:00:00,0.02767
2024-06-21 21:00:00,0.02682
2024-06-21 22:00:00,0.02871
2024-06-21 23:00:00,0.02751
2024-06-22 00:00:00,0.02902
2024-06-22 01:00:00,0.02635
2024-06-22 02:00:00,0.02918
2024-06-22 03:00:00,0.02994
2024-06-22 04:00:00,0.02571
2024-06-22 05:00:00,0.02927
2024-06-22 06:00:00,0.03056
2024-06-22 07:00:00,0.02691
2024-06-22 08:00:00,0.03124
2024-06-22 09:00:00,0.02936
2024-06-22 10:00:00,0.02768
2024-06-22 11:00:00,0.02867
2024-06-22 12:00:00,0.02959
2024-06-22 13:00:00,0.02888
2024-06-22 14:00:00,0.02958
2024-06-22 15:00:00,0.0274
2024-06-22 16:00:00,0.02904
2024-06-22 17:00:00,0.02667
2024-06-22 18:00:00,0.02863
2024-06-22 19:00:00,0.02745
2024-06-22 20:00:00,0.02771
2024-06-22 21:00:00,0.03067
2024-06-22 22:00:00,0.03046
2024-06-22 23:00:00,0.02975
2024-06-23 00:00:00,0.0272
2024-06-23 01:00:00,0.02837
2024-06-23 02:00:00,0.03067
2024-06-23 03:00:00,0.02907
2024-06-23 04:00:00,0.03235
2024-06-23 05:00:00,0.02946
2024-06-23 06:00:00,0.02917
2024-06-23 07:00:00,0.02842
2024-06-23 08:00:00,0.0291
2024-06-23 09:00:00,0.02867
2024-06-23 10:00:00,0.02997
2024-06-23 11:00:00,0.03035
2024-06-23 12:00:00,0.02774
2024-06-23 13:00:00,0.02693
2024-06-23 14:00:00,0.02618
2024-06-23 15:00:00,0.02971
2024-06-23 16:00:00,0.0273
2024-06-23 17:00:00,0.02573
2024-06-23 18:00:00,0.02955
2024-06-23 19:00:00,0.03271
2024-06-23 20:00:00,0.02897
2024-06-23 21:00:00,0.03024
2024-06-23 22:00:00,0.02912
2024-06-23 23:00:00,0.02885
2024-06-24 00:00:00,0.03038
2024-06-24 01:00:00,0.02858
2024-06-24 02:00:00,0.02942
2024-06-24 03:00:00,0.02951
2024-06-24 04:00:00,0.02803
2024-06-24 05:00:00,0.03053
2024-06-24 06:00:00,0.02879
2024-06-24 07:00:00,0.02792
2024-06-24 08:00:00,0.02987
2024-06-24 09:00:00,0.02772
2024-06-24 10:00:00,0.02912
2024-06-24 11:00:00,0.02907
2024-06-24 12:00:00,0.03072
2024-06-24 13:00:00,0.02981
2024-06-24 14:00:00,0.02907
2024-06-24 15:00:00,0.03034
2024-06-24 16:00:00,0.0312
2024-06-24 17:00:00,0.02996
2024-06-24 18:00:00,0.02915
2024-06-24 19:00:00,0.02717
2024-06-24 20:00:00,0.02755
2024-06-24 21:00:00,0.02869
2024-06-24 22:00:00,0.02824
2024-06-24 23:00:00,0.02889
2024-06-25 00:00:00,0.02926
2024-06-25 01:00:00,0.02997
2024-06-25 02:00:00,0.02908
2024-06-25 03:00:00,0.02992
2024-06-25 04:00:00,0.0293
2024-06-25 05:00:00,0.02624
2024-06-25 06:00:00,0.02781
2024-06-25 07:00:00,0.02901
2024-06-25 08:00:00,0.02741
2024-06-25 09:00:00,0.03014
2024-06-25 10:00:00,0.03154
2024-06-25 11:00:00,0.03108
2024-06-25 12:00:00,0.02894
2024-06-25 13:00:00,0.0315
2024-06-25 14:00:00,0.02949
2024-06-25 15:00:00,0.02877
2024-06-25 16:00:00,0.02836
2024-06-25 17:00:00,0.02884
2024-06-25 18:00:00,0.02872
2024-06-25 19:00:00,0.02956
2024-06-25 20:00:00,0.02955
2024-06-25 21:00:00,0.02932
2024-06-25 22:00:00,0.02998
2024-06-25 23:00:00,0.03112
2024-06-26 00:00:00,0.03076
2024-06-26 01:00:00,0.02712
2024-06-26 02:00:00,0.02552
2024-06-26 03:00:00,0.03076
2024-06-26 04:00:00,0.02732
2024-06-26 05:00:00,0.02904
2024-06-26 06:00:00,0.02763
2024-06-26 07:00:00,0.02669
2024-06-26 08:00:00,0.03021
2024-06-26 09:00:00,0.03054
2024-06-26 10:00:00,0.02854
2024-06-26 11:00:00,0.02553
2024-06-26 12:00:00,0.0286
2024-06-26 13:00:00,0.03002
2024-06-26 14:00:00,0.02722
2024-06-26 15:00:00,0.02972
2024-06-26 16:00:00,0.02943
2024-06-26 17:00:00,0.03033
2024-06-26 18:00:00,0.02964
2024-06-26 19:00:00,0.02801
2024-06-26 20:00:00,0.03127
2024-06-26 21:00:00,0.02925
2024-06-26 22:00:00,0.02945
2024-06-26 23:00:00,0.0281
2024-06-27 00:00:00,0.02884
2024-06-27 01:00:00,0.02819
2024-06-27 02:00:00,0.02926
2024-06-27 03:00:00,0.0321
2024-06-27 04:00:00,0.02748
2024-06-27 05:00:00,0.02712
2024-06-27 06:00:00,0.03176
2024-06-27 07:00:00,0.02924
2024-06-27 08:00:00,0.02856
2024-06-27 09:00:00,0.03113
2024-06-27 10:00:00,0.02867
2024-06-27 11:00:00,0.03232
2024-06-27 12:00:00,0.03061
2024-06-27 13:00:00,0.02887
2024-06-27 14:00:00,0.03284
2024-06-27 15:00:00,0.0287
2024-06-27 16:00:00,0.03073
2024-06-27 17:00:00,0.03007
2024-06-27 18:00:00,0.03158
2024-06-27 19:00:00,0.03198
2024-06-27 20:00:00,0.02969
2024-06-27 21:00:00,0.02852
2024-06-27 22:00:00,0.03035
2024-06-27 23:00:00,0.02865
2024-06-28 00:00:00,0.03269
2024-06-28 01:00:00,0.02989
2024-06-28 02:00:00,0.02914
2024-06-28 03:00:00,0.02997
2024-06-28 04:00:00,0.02768
2024-06-28 05:00:00,0.02825
2024-06-28 06:00:00,0.03152
2024-06-28 07:00:00,0.02874
2024-06-28 08:00:00,0.02816
2024-06-28 09:00:00,0.03054
2024-06-28 10:00:00,0.03152
2024-06-28 11:00:00,0.03083
2024-06-28 12:00:00,0.03125
2024-06-28 13:00:00,0.02863
2024-06-28 14:00:00,0.02764
2024-06-28 15:00:00,0.03203
2024-06-28 16:00:00,0.0293
2024-06-28 17:00:00,0.02942
2024-06-28 18:00:00,0.03179
2024-06-28 19:00:00,0.03064
2024-06-28 20:00:00,0.0305
2024-06-28 21:00:00,0.03307
2024-06-28 22:00:00,0.02886
2024-06-28 23:00:00,0.03122
2024-06-29 00:00:00,0.02993
2024-06-29 01:00:00,0.03025
2024-06-29 02:00:00,0.03215
2024-06-29 03:00:00,0.03062
2024-06-29 04:00:00,0.03068
2024-06-29 05:00:00,0.03148
2024-06-29 06:00:00,0.02933
2024-06-29 07:00:00,0.02863
2024-06-29 08:00:00,0.02833
2024-06-29 09:00:00,0.02695
2024-06-29 10:00:00,0.03299
2024-06-29 11:00:00,0.02826
2024-06-29 12:00:00,0.02959
2024-06-29 13:00:00,0.02952
2024-06-29 14:00:00,0.0304
2024-06-29 15:00:00,0.03117
2024-06-29 16:00:00,0.03124
2024-06-29 17:00:00,0.02908
2024-06-29 18:00:00,0.02971
2024-06-29 19:00:00,0.0304
2024-06-29 20:00:00,0.02961
2024-06-29 21:00:00,0.0324
2024-06-29 22:00:00,0.03073
2024-06-29 23:00:00,0.0311
